OrderID,Date,ProductID,Product,Category,Quantity,Price,Customer,BranchID
ORD-110876,2024-01-19,P002,Tea,Beverage,2,3.00,Ahmed Kamal,LUX-LUX-01
ORD-110877,2024-08-19,P010,Banana,produce,1,1.10,Mona Adel,QAL-BAN-01
ORD-110878,2024-01-05,P005,Cheese,dairy,5,4.50,John Smith,GIZ-DOK-01
ORD-110879,2024-01-22,P010,Banana,Produce,3,1.0,Mona Adel,ALX-MAN-02
ORD-110880,2024-03-05,P010,Banana,Produce,5," 0.95 ",Mohamed Hassan,SHR-ZAG-01
ORD-110881,2024-07-29,P004,Bread,bakery,2,2.50,Ahmed Kamal,SHR-ZAG-01
ORD-110882,2024-04-02,P002,Tea,Beverage,4,3.0,Mona Adel,GIZ-6OCT-02
ORD-110883,2024-01-07,P006,Chicken,Meat,1,7.12,,ALX-MAN-02
ORD-110884,2024-08-27,P003,Milk,Dairy,1,3.3249999999999997,Ahmed Kamal,QAL-BAN-01
ORD-110885,2024-10-28,P004,Bread,Bakery,5,2.375,Mona Adel,GIZ-6OCT-02
ORD-110886,2024-07-21,P005,Cheese,dairy,4,4.95,Fatma Said,CAI-DOW-01
ORD-110887,2024-12-28,P003,Milk,dairy,4," 3.50 ",Ahmed Kamal,SHR-ZAG-01
ORD-110888,2024-05-20,P009,Apple,produce,4,$1.20,John Smith,QAL-BAN-01
ORD-110889,2024-04-08,P008,Pasta,Grocery,2," 4.00 ",Mona Adel,DAR-DAM-01
ORD-110890,2024-09-15,P002,Tea,beverage,4,3.00,Mohamed Hassan,ISL-FAI-01
ORD-110891,2024-03-03,P009,Apple,Produce,4,$1.20,Ahmed Kamal,ISL-FAI-01
ORD-110892,2024-08-20,P004,Bread,Bakery,4,2.50,,ISL-FAI-01
ORD-110893,2024-10-14,P005,Cheese,Dairy,4," 4.50 ",Fatma Said,QAL-BAN-01
ORD-110894,2024-07-11,P001,Coffee,Beverage,1," 4.00 ",Fatma Said,ALX-MAN-02
ORD-110895,2024-05-21,P002,Tea,beverage,4," 3.30 ",Mona Adel,LUX-LUX-01
ORD-110896,2024-03-18,P009,Apple,Produce,2,1.20,Mohamed Hassan,GIZ-DOK-01
ORD-110897,2024-01-31,P010,Banana,Produce,5," 1.10 ",Mohamed Hassan,QAL-BAN-01
ORD-110898,2024-05-07,P006,Chicken,meat,3,7.50,Mohamed Hassan,LUX-LUX-01
ORD-110899,2024-12-29,P009,Apple,produce,5," 1.14 ",Fatma Said,SHR-ZAG-01
ORD-110900,2024-10-17,P009,Apple,Produce,4,1.20,Mona Adel,QAL-BAN-01
ORD-110901,2024-09-10,P006,Chicken,Meat,3,8.25,Omar Youssef,MNF-SHB-01
ORD-110902,2024-03-18,P009,Apple,Produce,1,$1.32,Mona Adel,GIZ-DOK-01
ORD-110903,2024-07-06,P002,Tea,Beverage,4,3.3000000000000003,,SHR-ZAG-01
ORD-110904,2024-02-08,P006,Chicken,Meat,5,$8.25,Fatma Said,CAI-HEL-03
ORD-110905,2024-01-28,P006,Chicken,Meat,4,7.50,John Smith,CAI-NAS-02
ORD-110906,2024-08-14,P007,Rice,Grocery,2,5.22,John Smith,QAL-BAN-01
ORD-110907,2024-07-14,P009,Apple,Produce,5,$1.14,Mohamed Hassan,QAL-BAN-01
ORD-110908,2024-02-04,P006,Chicken,Meat,2,$7.50,Ahmed Kamal,SUZ-SUZ-01
ORD-110909,2024-06-15,P005,Cheese,Dairy,3," 4.50 ",Omar Youssef,CAI-DOW-01
ORD-110910,2024-01-03,P008,Pasta,Grocery,1," 4.00 ",John Smith,DAR-DAM-01
ORD-110911,2024-12-21,P006,Chicken,Meat,2,7.125,Mohamed Hassan,SHR-ZAG-01
ORD-110912,2024-06-02,P008,Pasta,grocery,2,$4.00,Ahmed Kamal,ISL-FAI-01
ORD-110913,2024-05-17,P001,Coffee,Beverage,1,4.4,,CAI-DOW-01
ORD-110914,2024-01-08,P007,Rice,grocery,5,$5.50,Sara Ali,SUZ-SUZ-01
ORD-110915,2024-12-26,P001,Coffee,Beverage,1,$4.00,Sara Ali,CAI-NAS-02
ORD-110916,2024-06-09,P006,Chicken,Meat,1," 7.12 ",Omar Youssef,MNF-SHB-01
ORD-110917,2024-04-28,P010,Banana,Produce,4,$1.00,Omar Youssef,CAI-DOW-01
ORD-110918,2024-06-12,P007,Rice,grocery,2," 5.22 ",Ahmed Kamal,QAL-BAN-01
ORD-110919,2024-02-05,P010,Banana,Produce,2," 1.10 ",Mohamed Hassan,CAI-NAS-02
ORD-110920,2024-06-11,P008,Pasta,Grocery,5,$3.80,Mohamed Hassan,GIZ-6OCT-02
ORD-110921,2024-07-26,P005,Cheese,Dairy,4," 4.95 ",,DAR-DAM-01
ORD-110922,2024-06-21,P003,Milk,Dairy,3,3.5,Sara Ali,SUZ-SUZ-01
ORD-110923,2024-11-05,P002,Tea,Beverage,5,$3.00,Mohamed Hassan,CAI-HEL-03
ORD-110924,2024-07-12,P004,Bread,Bakery,5,$2.50,John Smith,ALX-SMO-01
ORD-110925,2024-06-15,P004,Bread,bakery,3,2.5,Fatma Said,MNF-SHB-01
ORD-110926,2024-12-26,P002,Tea,beverage,3,3.0,,ALX-MAN-02
ORD-110927,2024-11-25,P003,Milk,Dairy,5,$3.50,Mona Adel,ALX-MAN-02
ORD-110928,2024-08-18,P002,Tea,Beverage,4,3.00,Ahmed Kamal,GIZ-DOK-01
ORD-110929,2024-08-05,P010,Banana,Produce,5,1.1,Omar Youssef,SUZ-SUZ-01
ORD-110930,2024-08-29,P001,Coffee,Beverage,5," 4.00 ",Sara Ali,MNF-SHB-01
ORD-110931,2024-04-04,P006,Chicken,Meat,5,7.125,Sara Ali,SUZ-SUZ-01
ORD-110932,2024-05-30,P010,Banana,produce,4,$0.95,Mohamed Hassan,SHR-ZAG-01
ORD-110933,2024-09-29,P007,Rice,Grocery,3," 5.50 ",,SHR-ZAG-01
ORD-110934,2024-05-02,P002,Tea,Beverage,5,3.0,,QAL-BAN-01
ORD-110935,2024-09-29,P009,Apple,Produce,3," 1.20 ",Sara Ali,GIZ-DOK-01
ORD-110936,2024-04-04,P009,Apple,Produce,3,1.20,,SUZ-SUZ-01
ORD-110937,2024-03-08,P008,Pasta,Grocery,1,$3.80,John Smith,MNF-SHB-01
ORD-110938,2024-09-29,P009,Apple,Produce,1,$1.20,Ahmed Kamal,CAI-HEL-03
ORD-110939,2024-12-06,P001,Coffee,Beverage,2,4.00,Fatma Said,SHR-ZAG-01
ORD-110940,2024-11-24,P009,Apple,Produce,5,1.20,Mohamed Hassan,SUZ-SUZ-01
ORD-110941,2024-01-06,P006,Chicken,Meat,1,$7.50,Ahmed Kamal,DAR-DAM-01
ORD-110942,2024-06-21,P010,Banana,produce,1,$0.95,Fatma Said,ALX-MAN-02
ORD-110943,2024-05-14,P003,Milk,dairy,2," 3.50 ",Mona Adel,CAI-DOW-01
ORD-110944,2024-04-08,P005,Cheese,Dairy,2," 4.95 ",Omar Youssef,ALX-MAN-02
ORD-110945,2024-03-21,P002,Tea,Beverage,2,$3.30,Ahmed Kamal,SHR-ZAG-01
ORD-110946,2024-02-10,P008,Pasta,Grocery,5,$4.40,Sara Ali,LUX-LUX-01
ORD-110947,2024-10-13,P009,Apple,Produce,4,1.2,Mona Adel,LUX-LUX-01
ORD-110948,2024-02-13,P003,Milk,dairy,3,3.32,Omar Youssef,CAI-NAS-02
ORD-110949,2024-04-19,P001,Coffee,Beverage,3,$4.00,Mona Adel,ALX-SMO-01
ORD-110950,2024-04-08,P001,Coffee,Beverage,5,4.00,Ahmed Kamal,GIZ-6OCT-02
ORD-110951,2024-07-29,P007,Rice,Grocery,4,$5.50,,LUX-LUX-01
ORD-110952,2024-02-19,P010,Banana,Produce,4,1.00,John Smith,GIZ-6OCT-02
ORD-110953,2024-08-11,P010,Banana,produce,4," 1.00 ",John Smith,CAI-NAS-02
ORD-110954,2024-09-14,P001,Coffee,beverage,5,$3.80,Mohamed Hassan,CAI-HEL-03
ORD-110955,2024-05-16,P005,Cheese,dairy,4,$4.95,Fatma Said,CAI-HEL-03
ORD-110956,2024-12-29,P002,Tea,Beverage,1,2.8499999999999996,Mohamed Hassan,SUZ-SUZ-01
ORD-110957,2024-03-14,P002,Tea,beverage,1,2.85,Sara Ali,CAI-DOW-01
ORD-110958,2024-04-14,P003,Milk,Dairy,1,3.5,Fatma Said,QAL-BAN-01
ORD-110959,2024-11-07,P005,Cheese,Dairy,5,$4.27,John Smith,CAI-HEL-03
ORD-110960,2024-04-21,P004,Bread,Bakery,4,2.375,,ALX-MAN-02
ORD-110961,2024-04-13,P007,Rice,Grocery,1,5.5,Mohamed Hassan,CAI-DOW-01
ORD-110962,2024-07-17,P010,Banana,Produce,4,1.0,Mona Adel,GHAR-TAN-01
ORD-110963,2024-12-26,P007,Rice,Grocery,5,5.50,Mohamed Hassan,CAI-DOW-01
ORD-110964,2024-04-21,P010,Banana,Produce,5,1.00,Mohamed Hassan,ISL-FAI-01
ORD-110965,2024-02-23,P002,Tea,Beverage,2,$3.00,,MNF-SHB-01
ORD-110966,2024-06-09,P004,Bread,Bakery,5,2.38,John Smith,SHR-ZAG-01
ORD-110967,2024-05-12,P009,Apple,produce,5,1.20,Mona Adel,CAI-DOW-01
ORD-110968,2024-02-06,P003,Milk,Dairy,2,3.5,Omar Youssef,ALX-MAN-02
ORD-110969,2024-04-01,P002,Tea,Beverage,3," 3.00 ",Ahmed Kamal,GIZ-6OCT-02
ORD-110970,2024-04-20,P002,Tea,Beverage,4," 3.30 ",John Smith,QAL-BAN-01
ORD-110971,2024-05-21,P002,Tea,Beverage,3," 3.00 ",Fatma Said,GIZ-DOK-01
ORD-110972,2024-06-09,P004,Bread,Bakery,2,2.5,Sara Ali,QAL-BAN-01
ORD-110973,2024-12-13,P003,Milk,Dairy,4,3.5,John Smith,GIZ-DOK-01
ORD-110974,2024-09-12,P001,Coffee,Beverage,4,4.0,Omar Youssef,LUX-LUX-01
ORD-110975,2024-11-12,P003,Milk,dairy,2,3.85,John Smith,CAI-NAS-02
ORD-110976,2024-03-11,P002,Tea,Beverage,2,$3.00,Mona Adel,SHR-ZAG-01
ORD-110977,2024-03-03,P008,Pasta,Grocery,5,4.00,Mohamed Hassan,QAL-BAN-01
ORD-110978,2024-06-18,P008,Pasta,Grocery,4,3.8,John Smith,GIZ-6OCT-02
ORD-110979,2024-07-23,P005,Cheese,dairy,5," 4.27 ",John Smith,SUZ-SUZ-01
ORD-110980,2024-04-21,P007,Rice,Grocery,4,$5.50,,DAR-DAM-01
ORD-110981,2024-01-20,P004,Bread,Bakery,5,$2.50,Ahmed Kamal,SHR-ZAG-01
ORD-110982,2024-12-06,P008,Pasta,grocery,2,$4.00,Omar Youssef,ALX-SMO-01
ORD-110983,2024-12-11,P002,Tea,beverage,2,3.30,Omar Youssef,ALX-SMO-01
ORD-110984,2024-10-26,P005,Cheese,dairy,5,4.5,John Smith,GHAR-TAN-01
ORD-110985,2024-08-07,P008,Pasta,grocery,3," 3.80 ",Fatma Said,LUX-LUX-01
ORD-110986,2024-08-08,P009,Apple,Produce,1,1.2,,QAL-BAN-01
ORD-110987,2024-04-15,P005,Cheese,Dairy,2,4.95,Fatma Said,GIZ-DOK-01
ORD-110988,2024-01-06,P006,Chicken,Meat,2," 7.50 ",Omar Youssef,MNF-SHB-01
ORD-110989,2024-01-31,P006,Chicken,meat,2," 7.50 ",Omar Youssef,ALX-MAN-02
ORD-110990,2024-09-01,P001,Coffee,beverage,1,$4.00,Mona Adel,GIZ-6OCT-02
ORD-110991,2024-06-21,P009,Apple,produce,1,1.14,Ahmed Kamal,ISL-FAI-01
ORD-110992,2024-12-04,P001,Coffee,beverage,1,4.00,,SUZ-SUZ-01
ORD-110993,2024-08-24,P003,Milk,Dairy,2,3.85,Fatma Said,DAR-DAM-01
ORD-110994,2024-01-28,P005,Cheese,Dairy,2,4.50,Mona Adel,ISL-FAI-01
ORD-110995,2024-10-04,P006,Chicken,Meat,1,$7.50,Fatma Said,ALX-SMO-01
ORD-110996,2024-09-19,P010,Banana,Produce,5,0.95,John Smith,GHAR-TAN-01
ORD-110997,2024-10-01,P010,Banana,Produce,4,1.0,Fatma Said,SUZ-SUZ-01
ORD-110998,2024-12-16,P006,Chicken,Meat,5,$8.25,Omar Youssef,ISL-FAI-01
ORD-110999,2024-11-02,P005,Cheese,dairy,2,$4.50,Fatma Said,SUZ-SUZ-01
ORD-111000,2024-03-27,P002,Tea,Beverage,4,3.0,Sara Ali,CAI-NAS-02
ORD-111001,2024-01-30,P006,Chicken,meat,5,$7.12,Omar Youssef,CAI-NAS-02
ORD-111002,2024-05-21,P002,Tea,Beverage,2,3.00,Mohamed Hassan,CAI-HEL-03
ORD-111003,2024-09-17,P010,Banana,Produce,5," 1.00 ",Fatma Said,ALX-MAN-02
ORD-111004,2024-07-30,P006,Chicken,meat,3,7.125,Ahmed Kamal,QAL-BAN-01
ORD-111005,2024-07-14,P002,Tea,Beverage,4," 3.00 ",Mona Adel,ALX-MAN-02
ORD-111006,2024-02-02,P008,Pasta,Grocery,3,3.8,Mona Adel,CAI-NAS-02
ORD-111007,2024-10-24,P002,Tea,beverage,1,3.00,Ahmed Kamal,LUX-LUX-01
ORD-111008,2024-07-11,P004,Bread,Bakery,1,2.5,,CAI-NAS-02
ORD-111009,2024-01-15,P010,Banana,Produce,2," 0.95 ",Sara Ali,GIZ-DOK-01
ORD-111010,2024-08-30,P004,Bread,Bakery,2,2.50,,GIZ-6OCT-02
ORD-111011,2024-02-19,P004,Bread,Bakery,2,2.375,Sara Ali,CAI-DOW-01
ORD-111012,2024-04-20,P004,Bread,bakery,4,2.75,,GHAR-TAN-01
ORD-111013,2024-11-17,P004,Bread,Bakery,2," 2.38 ",,GHAR-TAN-01
ORD-111014,2024-06-01,P003,Milk,dairy,5,3.3249999999999997,Sara Ali,QAL-BAN-01
ORD-111015,2024-11-14,P002,Tea,Beverage,3," 3.00 ",Mona Adel,LUX-LUX-01
ORD-111016,2024-11-26,P008,Pasta,grocery,4,4.40,Omar Youssef,CAI-NAS-02
ORD-111017,2024-03-08,P004,Bread,Bakery,4,$2.50,,CAI-HEL-03
ORD-111018,2024-05-14,P002,Tea,beverage,2,3.00,Mona Adel,CAI-DOW-01
ORD-111019,2024-08-25,P006,Chicken,Meat,5,8.25,Sara Ali,ALX-MAN-02
ORD-111020,2024-08-29,P005,Cheese,Dairy,2,4.95,Ahmed Kamal,LUX-LUX-01
ORD-111021,2024-11-15,P005,Cheese,Dairy,1,4.95,Mona Adel,LUX-LUX-01
ORD-111022,2024-11-11,P010,Banana,Produce,3,$0.95,Fatma Said,DAR-DAM-01
ORD-111023,2024-07-06,P004,Bread,Bakery,3,$2.50,Fatma Said,CAI-HEL-03
ORD-111024,2024-10-27,P003,Milk,Dairy,2,3.85,Ahmed Kamal,GHAR-TAN-01
ORD-111025,2024-10-26,P002,Tea,beverage,1,2.85,Mohamed Hassan,MNF-SHB-01
ORD-111026,2024-10-31,P003,Milk,dairy,3,3.50,Sara Ali,LUX-LUX-01
ORD-111027,2024-04-08,P006,Chicken,Meat,1,7.125,,DAR-DAM-01
ORD-111028,2024-02-14,P006,Chicken,Meat,3,$7.50,Ahmed Kamal,QAL-BAN-01
ORD-111029,2024-04-03,P002,Tea,Beverage,1," 3.00 ",Sara Ali,CAI-DOW-01
ORD-111030,2024-04-09,P003,Milk,Dairy,5,3.5,Sara Ali,SHR-ZAG-01
ORD-111031,2024-09-30,P003,Milk,dairy,5,$3.85,Mohamed Hassan,GHAR-TAN-01
ORD-111032,2024-09-08,P004,Bread,Bakery,3," 2.75 ",Mohamed Hassan,LUX-LUX-01
ORD-111033,2024-12-10,P001,Coffee,beverage,3,4.40,Fatma Said,CAI-HEL-03
ORD-111034,2024-06-19,P001,Coffee,Beverage,1,3.80,,CAI-NAS-02
ORD-111035,2024-05-01,P004,Bread,Bakery,5,$2.75,Fatma Said,CAI-HEL-03
ORD-111036,2024-02-07,P003,Milk,Dairy,3," 3.50 ",Mona Adel,QAL-BAN-01
ORD-111037,2024-09-24,P003,Milk,Dairy,2,3.5,Mona Adel,CAI-NAS-02
ORD-111038,2024-03-08,P001,Coffee,Beverage,1,4.0,Fatma Said,MNF-SHB-01
ORD-111039,2024-08-02,P004,Bread,Bakery,5,2.5,,SUZ-SUZ-01
ORD-111040,2024-06-27,P008,Pasta,Grocery,3,4.00,Mohamed Hassan,GIZ-DOK-01
ORD-111041,2024-10-22,P004,Bread,bakery,1,$2.38,Omar Youssef,CAI-HEL-03
ORD-111042,2024-03-17,P009,Apple,Produce,2,1.2,John Smith,MNF-SHB-01
ORD-111043,2024-08-02,P010,Banana,Produce,3," 1.00 ",,SHR-ZAG-01
ORD-111044,2024-03-11,P002,Tea,Beverage,4,2.8499999999999996,Mohamed Hassan,GIZ-DOK-01
ORD-111045,2024-10-14,P003,Milk,dairy,3," 3.85 ",Mohamed Hassan,ALX-SMO-01
ORD-111046,2024-07-06,P007,Rice,Grocery,4," 5.50 ",Sara Ali,GIZ-6OCT-02
ORD-111047,2024-08-20,P006,Chicken,meat,3,7.50,Sara Ali,ALX-MAN-02
ORD-111048,2024-07-07,P002,Tea,beverage,2,3.0,Fatma Said,GHAR-TAN-01
ORD-111049,2024-10-09,P010,Banana,Produce,1,$1.00,Omar Youssef,LUX-LUX-01
ORD-111050,2024-06-02,P003,Milk,Dairy,5,3.5,Ahmed Kamal,ALX-MAN-02
ORD-111051,2024-03-04,P004,Bread,bakery,3," 2.38 ",John Smith,LUX-LUX-01
ORD-111052,2024-08-13,P004,Bread,Bakery,4," 2.50 ",Ahmed Kamal,ALX-SMO-01
ORD-111053,2024-03-02,P010,Banana,Produce,1,$1.00,John Smith,GHAR-TAN-01
ORD-111054,2024-05-31,P001,Coffee,Beverage,2,3.80,Mona Adel,CAI-NAS-02
ORD-111055,2024-12-16,P002,Tea,beverage,4,3.0,,LUX-LUX-01
ORD-111056,2024-04-11,P004,Bread,Bakery,1,$2.38,Fatma Said,ALX-SMO-01
ORD-111057,2024-07-30,P003,Milk,Dairy,3," 3.32 ",,ISL-FAI-01
ORD-111058,2024-10-10,P004,Bread,Bakery,1," 2.75 ",Omar Youssef,SUZ-SUZ-01
ORD-111059,2024-04-14,P008,Pasta,Grocery,4," 4.00 ",Omar Youssef,SHR-ZAG-01
ORD-111060,2024-08-19,P003,Milk,dairy,1,$3.50,Ahmed Kamal,SHR-ZAG-01
ORD-111061,2024-07-08,P006,Chicken,Meat,1,7.5,Mohamed Hassan,GIZ-DOK-01
ORD-111062,2024-08-13,P004,Bread,bakery,3,2.50,Mohamed Hassan,CAI-HEL-03
ORD-111063,2024-02-21,P008,Pasta,grocery,1,4.40,,LUX-LUX-01
ORD-111064,2024-03-11,P003,Milk,dairy,2,3.85,Mona Adel,CAI-HEL-03
ORD-111065,2024-05-11,P003,Milk,dairy,1,3.3249999999999997,Mohamed Hassan,ALX-SMO-01
ORD-111066,2024-05-02,P001,Coffee,Beverage,3,4.0,,LUX-LUX-01
ORD-111067,2024-03-19,P004,Bread,bakery,3,$2.75,Mona Adel,ALX-MAN-02
ORD-111068,2024-05-22,P001,Coffee,Beverage,1," 4.00 ",,QAL-BAN-01
ORD-111069,2024-01-29,P006,Chicken,meat,3,8.25,,QAL-BAN-01
ORD-111070,2024-04-02,P006,Chicken,Meat,5,$7.50,John Smith,GHAR-TAN-01
ORD-111071,2024-10-19,P010,Banana,Produce,2,1.00,Mohamed Hassan,DAR-DAM-01
ORD-111072,2024-02-14,P006,Chicken,Meat,2,8.25,Omar Youssef,ALX-SMO-01
ORD-111073,2024-05-04,P003,Milk,Dairy,1," 3.85 ",Ahmed Kamal,CAI-NAS-02
ORD-111074,2024-03-28,P007,Rice,Grocery,3,5.225,John Smith,MNF-SHB-01
ORD-111075,2024-08-22,P009,Apple,produce,2,1.2,Mona Adel,ALX-SMO-01
ORD-111076,2024-09-05,P001,Coffee,Beverage,1,4.00,Omar Youssef,ISL-FAI-01
ORD-111077,2024-01-05,P001,Coffee,Beverage,5,$4.00,Omar Youssef,MNF-SHB-01
ORD-111078,2024-07-14,P004,Bread,Bakery,3,2.38,John Smith,CAI-DOW-01
ORD-111079,2024-04-23,P009,Apple,produce,3," 1.14 ",Ahmed Kamal,CAI-HEL-03
ORD-111080,2024-01-02,P004,Bread,Bakery,2,2.375,Fatma Said,LUX-LUX-01
ORD-111081,2024-10-22,P010,Banana,Produce,5," 1.00 ",John Smith,CAI-DOW-01
ORD-111082,2024-03-10,P004,Bread,Bakery,4,2.5,Sara Ali,CAI-DOW-01
ORD-111083,2024-01-09,P006,Chicken,Meat,3,7.5,Mohamed Hassan,ISL-FAI-01
ORD-111084,2024-03-06,P010,Banana,produce,3,1.00,Sara Ali,SUZ-SUZ-01
ORD-111085,2024-10-20,P009,Apple,produce,3," 1.20 ",Omar Youssef,GIZ-DOK-01
ORD-111086,2024-05-22,P002,Tea,Beverage,1,3.0,Ahmed Kamal,GIZ-DOK-01
ORD-111087,2024-10-04,P007,Rice,Grocery,4,$5.50,Ahmed Kamal,ALX-MAN-02
ORD-111088,2024-02-06,P004,Bread,Bakery,1,$2.75,Ahmed Kamal,GIZ-DOK-01
ORD-111089,2024-09-12,P008,Pasta,Grocery,1,4.0,John Smith,SHR-ZAG-01
ORD-111090,2024-12-14,P010,Banana,Produce,2,1.0,,DAR-DAM-01
ORD-111091,2024-11-17,P007,Rice,grocery,3,5.22,Fatma Said,ALX-MAN-02
ORD-111092,2024-08-08,P003,Milk,Dairy,3,3.8500000000000005,Sara Ali,CAI-DOW-01
ORD-111093,2024-07-02,P009,Apple,produce,1,1.32,John Smith,LUX-LUX-01
ORD-111094,2024-04-30,P007,Rice,Grocery,4,5.5,Mohamed Hassan,GIZ-6OCT-02
ORD-111095,2024-09-01,P004,Bread,Bakery,4," 2.38 ",Omar Youssef,CAI-DOW-01
ORD-111096,2024-02-06,P006,Chicken,Meat,5," 7.50 ",Mona Adel,ALX-MAN-02
ORD-111097,2024-11-24,P009,Apple,Produce,5,$1.14,,CAI-NAS-02
ORD-111098,2024-12-24,P004,Bread,Bakery,3,$2.38,Omar Youssef,CAI-DOW-01
ORD-111099,2024-04-23,P009,Apple,Produce,2,$1.20,Mona Adel,ISL-FAI-01
ORD-111100,2024-03-16,P010,Banana,produce,5,1.1,Ahmed Kamal,CAI-HEL-03
ORD-111101,2024-09-13,P007,Rice,Grocery,1,5.50,Ahmed Kamal,SUZ-SUZ-01
ORD-111102,2024-05-24,P009,Apple,Produce,4,1.2,,MNF-SHB-01
ORD-111103,2024-12-03,P003,Milk,Dairy,5,3.50,Sara Ali,CAI-DOW-01
ORD-111104,2024-09-19,P003,Milk,Dairy,5,$3.50,John Smith,CAI-HEL-03
ORD-111105,2024-02-01,P002,Tea,beverage,2,3.3000000000000003,Sara Ali,ALX-MAN-02
ORD-111106,2024-10-15,P003,Milk,dairy,3,3.32,Mohamed Hassan,GHAR-TAN-01
ORD-111107,2024-10-19,P008,Pasta,Grocery,5,$4.40,Mohamed Hassan,ALX-SMO-01
ORD-111108,2024-09-07,P005,Cheese,Dairy,2,4.50,Omar Youssef,DAR-DAM-01
ORD-111109,2024-03-18,P009,Apple,Produce,5," 1.20 ",Mona Adel,SUZ-SUZ-01
ORD-111110,2024-01-21,P001,Coffee,beverage,1," 4.00 ",Omar Youssef,CAI-DOW-01
ORD-111111,2024-07-06,P002,Tea,Beverage,1,$3.00,Mohamed Hassan,LUX-LUX-01
ORD-111112,2024-01-22,P002,Tea,Beverage,2,3.00,Mona Adel,CAI-DOW-01
ORD-111113,2024-03-17,P003,Milk,Dairy,5,$3.85,Sara Ali,ALX-SMO-01
ORD-111114,2024-10-10,P003,Milk,Dairy,2,$3.50,Ahmed Kamal,LUX-LUX-01
ORD-111115,2024-06-22,P001,Coffee,Beverage,3,$4.40,Mona Adel,MNF-SHB-01
ORD-111116,2024-07-03,P006,Chicken,meat,5,8.25,Omar Youssef,MNF-SHB-01
ORD-111117,2024-07-23,P006,Chicken,Meat,3,7.5,,GHAR-TAN-01
ORD-111118,2024-06-06,P004,Bread,Bakery,4," 2.75 ",Mona Adel,GIZ-6OCT-02
ORD-111119,2024-11-21,P004,Bread,bakery,4,2.50,Ahmed Kamal,SUZ-SUZ-01
ORD-111120,2024-01-29,P005,Cheese,dairy,2," 4.50 ",Sara Ali,ISL-FAI-01
ORD-111121,2024-03-19,P002,Tea,Beverage,1,3.00,Ahmed Kamal,GHAR-TAN-01
ORD-111122,2024-06-28,P001,Coffee,Beverage,3,4.00,Mohamed Hassan,GIZ-DOK-01
ORD-111123,2024-05-08,P002,Tea,Beverage,3,3.3000000000000003,,ALX-SMO-01
ORD-111124,2024-10-08,P003,Milk,Dairy,4,3.8500000000000005,Sara Ali,GIZ-6OCT-02
ORD-111125,2024-12-02,P007,Rice,grocery,2," 5.50 ",Omar Youssef,DAR-DAM-01
ORD-111126,2024-08-27,P006,Chicken,Meat,4," 7.12 ",Mona Adel,SHR-ZAG-01
ORD-111127,2024-03-08,P006,Chicken,Meat,1,8.25,,GIZ-DOK-01
ORD-111128,2024-10-13,P008,Pasta,Grocery,1," 4.40 ",,CAI-NAS-02
ORD-111129,2024-05-13,P008,Pasta,Grocery,3,4.0,,ISL-FAI-01
ORD-111130,2024-11-10,P008,Pasta,Grocery,4,$3.80,Fatma Said,SUZ-SUZ-01
ORD-111131,2024-05-26,P001,Coffee,Beverage,2,4.40,Mohamed Hassan,CAI-DOW-01
ORD-111132,2024-05-29,P008,Pasta,Grocery,2," 3.80 ",John Smith,DAR-DAM-01
ORD-111133,2024-03-24,P009,Apple,Produce,3,1.14,Fatma Said,SUZ-SUZ-01
ORD-111134,2024-06-11,P005,Cheese,Dairy,1," 4.50 ",Fatma Said,GHAR-TAN-01
ORD-111135,2024-10-24,P006,Chicken,meat,2,8.25,Fatma Said,MNF-SHB-01
ORD-111136,2024-08-13,P001,Coffee,Beverage,3,$3.80,Mohamed Hassan,ISL-FAI-01
ORD-111137,2024-12-27,P010,Banana,produce,4,0.95,John Smith,GIZ-DOK-01
ORD-111138,2024-09-16,P006,Chicken,Meat,3,7.50,Mona Adel,ISL-FAI-01
ORD-111139,2024-05-23,P010,Banana,Produce,4," 1.00 ",,QAL-BAN-01
ORD-111140,2024-12-30,P007,Rice,Grocery,5,$5.50,Sara Ali,ISL-FAI-01
ORD-111141,2024-08-07,P010,Banana,Produce,1," 1.00 ",Ahmed Kamal,GIZ-6OCT-02
ORD-111142,2024-12-24,P003,Milk,Dairy,5,3.5,Omar Youssef,ALX-SMO-01
ORD-111143,2024-04-20,P006,Chicken,Meat,5,7.12,Mona Adel,DAR-DAM-01
ORD-111144,2024-08-27,P008,Pasta,Grocery,5,4.00,Ahmed Kamal,SUZ-SUZ-01
ORD-111145,2024-08-21,P007,Rice,grocery,1," 5.22 ",John Smith,CAI-NAS-02
ORD-111146,2024-03-26,P004,Bread,bakery,5,2.5,John Smith,CAI-DOW-01
ORD-111147,2024-02-16,P005,Cheese,dairy,1," 4.50 ",Mona Adel,ISL-FAI-01
ORD-111148,2024-06-06,P001,Coffee,Beverage,5,4.00,Mohamed Hassan,ALX-MAN-02
ORD-111149,2024-06-04,P008,Pasta,grocery,3,$4.00,Fatma Said,MNF-SHB-01
ORD-111150,2024-07-23,P010,Banana,Produce,1,1.0,Omar Youssef,QAL-BAN-01
ORD-111151,2024-01-30,P001,Coffee,Beverage,4,4.40,Mona Adel,GIZ-DOK-01
ORD-111152,2024-07-20,P004,Bread,Bakery,3,$2.50,Mohamed Hassan,DAR-DAM-01
ORD-111153,2024-03-15,P007,Rice,Grocery,5," 5.50 ",,DAR-DAM-01
